Database,Version,Table,Year,Flow,Satellite account,Unit,Region,Sector,Item,Value,Level
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WE,Activity,"Production of electricity by tide, wave, ocean",27.133797024000426,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WE,Activity,Production of electricity by Geothermal,1.375722474221692,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WE,Activity,Production of electricity nec,1.8566100182801135,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by coal,13.36027292660514,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by gas,6.711932971294261,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by nuclear,0.19444873246356972,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by hydro,0.13522977840510642,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by wind,0.451753476547846,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by petroleum and other oil derivatives,10.751991933451304,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by biomass and waste,2.2961339132724206,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by solar photovoltaic,5.223118816389616,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by solar thermal,13690142.838098936,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,"Production of electricity by tide, wave, ocean",716.4773248197379,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity by Geothermal,0.5879259675544153,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WF,Activity,Production of electricity nec,0.0,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by coal,8.08681677325676,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by gas,9.161799123114834,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by nuclear,0.7181256666528267,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by hydro,0.7508717682132454,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by wind,9.07605189876021,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by petroleum and other oil derivatives,13.24155406892384,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by biomass and waste,0.7601900501567543,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by solar photovoltaic,0.4498924419516978,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by solar thermal,5797384.05280556,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,"Production of electricity by tide, wave, ocean",156.9704041932242,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity by Geothermal,0.43288690544614516,Activity
EXIOBASE,3.8.2,SUT,2022,Footprint,GHG,kg CO2eq/EUR,WM,Activity,Production of electricity nec,17.00446887596513,Activity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,AT,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BE,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,BG,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CY,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,CZ,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DE,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,DK,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,EE,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,ES,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FI,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,FR,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,GR,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HR,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by biomass and waste,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by solar photovoltaic,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by solar thermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,"Electricity by tide, wave, ocean",0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,HU,Commodity,Electricity by Geothermal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by coal,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by gas,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by nuclear,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by hydro,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by wind,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by petroleum and other oil derivatives,0.0,Commodity
EXIOBASE,3.8.2,SUT,2022,Intensity,GHG,kg CO2eq/EUR,IE,Commodity,Electricity by biomass and waste,0.0,Commodity
